Time,UAV_X,UAV_Y,UAV_Z,Boat_X,Boat_Y,Boat_Z,Dist_XY,Dist_Z,Rel_Speed,Rel_VZ,Wave_Z,Success,Reason
1.77443e+09,4.06572,21.8614,-0.459701,3.63794,21.8276,-0.069195,0.219111,0.390506,2.15083,1.25653,-0.069195,1,Touchdown_Success
1.77443e+09,3.63612,20.1435,0.364625,3.30815,19.8489,0.239109,0.190863,0.125516,2.03455,0.144354,0.239109,1,Touchdown_Success
1.77443e+09,4.10572,22.0381,0.088565,3.69225,22.1535,0.489887,0.189265,0.401322,2.10281,0.461797,0.489887,1,Touchdown_Success
1.77443e+09,2.72951,18.1272,-0.66969,2.95794,17.7476,-0.15784,0.152993,0.511852,2.16945,1.96772,-0.15784,1,Touchdown_Success
1.77443e+09,4.18511,25.0368,-0.26568,4.12047,24.7228,-0.39582,0.120562,0.130135,2.01407,1.62976,-0.39582,1,Touchdown_Success
1.77443e+09,3.11450,18.2824,0.152380,2.97633,17.8580,0.351992,0.146397,0.199612,2.40554,0.106484,0.351992,1,Touchdown_Success
1.77443e+09,3.33475,18.5895,0.110141,3.16607,18.9964,0.488224,0.180521,0.378082,2.37877,0.129157,0.488224,1,Touchdown_Success
1.77443e+09,3.51835,18.6387,-0.23956,3.09805,18.5883,0.035145,0.143322,0.274706,2.21781,1.033840,0.035145,1,Touchdown_Success
1.77443e+09,3.11049,19.3198,-0.19634,3.18820,19.1292,-0.33726,0.185821,0.140917,2.18664,2.126830,-0.33726,1,Touchdown_Success
1.77443e+09,3.24914,20.1787,-0.48775,3.28896,19.7338,-0.02799,0.126701,0.459761,0.869404,0.305201,-0.02799,1,Touchdown_Success
1.77443e+09,3.44787,19.9931,0.110869,3.26603,19.5962,0.264381,0.166581,0.153511,1.90758,0.349306,0.264381,1,Touchdown_Success
1.77443e+09,3.43893,20.2489,0.039189,3.31674,19.9004,-0.09835,0.169250,0.137543,2.33396,1.500460,-0.09835,1,Touchdown_Success
1.77443e+09,2.99080,17.8832,-0.17839,2.90785,17.4471,0.063944,0.143921,0.242334,1.50026,0.585170,0.063944,1,Touchdown_Success
1.77443e+09,3.42708,21.6355,-0.00455,3.53486,21.2091,0.498064,0.139752,0.502620,2.14218,0.385902,0.498064,1,Touchdown_Success
1.7745e+09,3.72126,19.9329,-0.33217,3.33801,20.0281,-0.48137,0.414888,0.149198,2.82071,0.121555,-0.48137,1,Touchdown_Success
1.7745e+09,3.01654,18.0493,-0.54156,3.08121,18.4873,-0.30306,0.422712,0.238503,2.66311,0.228362,-0.30306,1,Touchdown_Success
1.7745e+09,3.28084,18.2173,-0.25519,3.06165,18.3699,-0.40371,0.387069,0.148523,2.37972,1.488860,-0.40371,1,Touchdown_Success
1.7745e+09,2.91564,20.0150,0.401402,3.29632,19.7779,0.420021,0.441472,0.018619,0.544973,0.208928,0.420021,1,Touchdown_Success
1.7745e+09,2.67526,17.9828,-0.41364,3.03920,18.2352,-0.36234,0.432902,0.051303,1.67777,1.469070,-0.36234,1,Touchdown_Success
1.7745e+09,3.27128,19.0189,-0.19872,3.10070,18.6042,-0.11490,0.441450,0.083816,1.58609,0.060361,-0.11490,1,Touchdown_Success
1.7745e+09,3.37403,20.9551,0.446095,3.55813,21.3488,0.394954,0.434562,0.051141,2.44656,0.190756,0.394954,1,Touchdown_Success
1.7745e+09,2.78779,16.8681,0.467521,2.76498,16.5899,0.498568,0.279154,0.031047,2.19985,1.537100,0.498568,1,Touchdown_Success
1.7745e+09,2.75342,17.8802,-0.67156,2.91077,17.4646,-0.25944,0.444377,0.412122,2.55541,0.275655,-0.25944,1,Touchdown_Success
1.7745e+09,3.13436,18.3602,0.121718,2.99081,17.9448,0.331232,0.439470,0.209514,2.55673,0.507681,0.331232,1,Touchdown_Success
1.7745e+09,3.70050,22.6128,-0.31247,3.83929,23.0357,-0.44130,0.445105,0.128826,2.30921,0.989454,-0.44130,1,Touchdown_Success
1.7745e+09,3.13390,18.0297,-0.15111,2.93999,17.6399,0.270429,0.435318,0.421543,2.44196,0.691895,0.270429,1,Touchdown_Success
1.7745e+09,3.08443,18.7650,-0.25177,3.05310,18.3186,0.100698,0.447571,0.352468,2.30586,1.214410,0.100698,1,Touchdown_Success
1.7745e+09,4.13034,22.5316,-0.29729,3.80325,22.8195,-0.02109,0.435776,0.276201,2.19999,0.438284,-0.02109,1,Touchdown_Success
1.7745e+09,3.73022,20.7609,-0.09509,3.51486,21.0892,0.493632,0.392629,0.588728,1.67927,1.401330,0.493632,1,Touchdown_Success
